tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	result_type	volume	weight	location	site
PI2c-17a	PI2c-17	PI2c-17a:LP-DIR-AF		HC	190.7	64.9	2.0	23.0	0.0	32.5	4.6				0.0525	0.028999999999999998	T		hargrave 2014-03-18 00:35:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-19a	PI2c-19	PI2c-19a:LP-DIR-AF		LC	225.9	51.3	1.0	76.0	-1.0	82.0	3.5				0.0525	0.0	T		hargrave 2014-03-18 02:48:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-19a	PI2c-19	PI2c-19a:LP-DIR-AF		LC	19.0	63.3	1.0	76.0	0.0	82.0	3.5				0.0525	0.0	T		hargrave 2014-03-18 02:48:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-1a	PI2c-1	PI2c-1a:LP-DIR-AF		LC	55.5	81.1	2.0	36.0	-1.0	30.4	2.2				0.018000000000000002	0.0	T		hargrave 2014-03-16 10:07:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-1a	PI2c-1	PI2c-1a:LP-DIR-AF		HC	98.1	42.2	2.0	34.0	-1.0	24.0	3.5				0.07	0.025	T		hargrave 2014-03-16 10:07:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-1a	PI2c-1	PI2c-1a:LP-DIR-AF		LC	92.5	37.5	2.0	36.0	0.0	30.4	2.2				0.018000000000000002	0.0	T		hargrave 2014-03-16 10:07:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-1a	PI2c-1	PI2c-1a:LP-DIR-AF		HC	143.4	32.3	2.0	34.0	0.0	24.0	3.5				0.07	0.025	T		hargrave 2014-03-16 10:07:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-20a	PI2c-20	PI2c-20a:LP-DIR-AF		HC	19.8	-17.7	1.0	17.0	-1.0	6.5	1.9				0.14	0.06	T		hargrave 2014-03-18 05:01:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-20a	PI2c-20	PI2c-20a:LP-DIR-AF		HC	270.1	-37.2	1.0	17.0	0.0	6.5	1.9				0.14	0.06	T		hargrave 2014-03-18 05:01:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-22a	PI2c-22	PI2c-22a:LP-DIR-AF		HC	216.5	55.1	1.0	88.0	-1.0	16.3	2.4				0.085	0.0	T		hargrave 2014-03-18 22:50:40	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-22a	PI2c-22	PI2c-22a:LP-DIR-AF		HC	47.8	66.2	1.0	88.0	0.0	16.3	2.4				0.085	0.0	T		hargrave 2014-03-18 22:50:40	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-24a	PI2c-24	PI2c-24a:LP-DIR-AF		LC	125.7	77.9	1.0	49.0	0.0	82.6	6.4				0.0245	0.0	T		hargrave 2014-03-19 03:17:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-24a	PI2c-24	PI2c-24a:LP-DIR-AF		LC	163.1	53.9	1.0	49.0	-1.0	82.6	6.4				0.0245	0.0	T		hargrave 2014-03-19 03:17:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-25a	PI2c-25																					This study		g	i			Slate Islands	PI2c
PI2c-3a	PI2c-3	PI2c-3a:LP-DIR-AF		HC	76.7	83.0	1.0	92.0	0.0	3.8	2.9				0.13	0.0	T		hargrave 2014-03-20 14:00:57	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-3a	PI2c-3	PI2c-3a:LP-DIR-AF		HC	180.9	69.0	1.0	92.0	-1.0	3.8	2.9				0.13	0.0	T		hargrave 2014-03-20 14:00:57	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-4a	PI2c-4	PI2c-4a:LP-DIR-AF		HC	333.0	-12.3	2.0	31.0	0.0	12.4	6.5				0.14	0.04	T		hargrave 2014-03-16 13:56:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-4a	PI2c-4	PI2c-4a:LP-DIR-AF		LC	38.3	71.1	2.0	55.0	0.0	77.7	8.1				0.03	0.0	T		hargrave 2014-03-16 13:56:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-4a	PI2c-4	PI2c-4a:LP-DIR-AF		LC	179.9	74.9	2.0	55.0	-1.0	77.7	8.1				0.03	0.0	T		hargrave 2014-03-16 13:56:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-4a	PI2c-4	PI2c-4a:LP-DIR-AF		HC	297.4	3.0	2.0	31.0	-1.0	12.4	6.5				0.14	0.04	T		hargrave 2014-03-16 13:56:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-6a	PI2c-6	PI2c-6a:LP-DIR-AF		HC	239.6	41.3	1.0	40.0	-1.0	38.8	1.9				0.14	0.031	T		hargrave 2014-03-16 16:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-6a	PI2c-6	PI2c-6a:LP-DIR-AF		HC	51.9	44.1	1.0	40.0	0.0	38.8	1.9				0.14	0.031	T		hargrave 2014-03-16 16:10:16	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-7a	PI2c-7	PI2c-7a:LP-DIR-AF		HC	147.8	60.5	1.0	91.0	-1.0	21.1	4.0				0.1	0.0	T		hargrave 2014-03-16 18:24:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-7a	PI2c-7	PI2c-7a:LP-DIR-AF		HC	67.6	71.6	1.0	91.0	0.0	21.1	4.0				0.1	0.0	T		hargrave 2014-03-16 18:24:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-8a	PI2c-8	PI2c-8a:LP-DIR-AF		HC	111.1	48.3	1.0	56.0	-1.0	8.4	4.6				0.14	0.02	T		hargrave 2014-03-16 20:38:29	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2c-8a	PI2c-8	PI2c-8a:LP-DIR-AF		HC	123.8	45.7	1.0	56.0	0.0	8.4	4.6				0.14	0.02	T		hargrave 2014-03-16 20:38:29	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-9a	PI2c-9	PI2c-9a:LP-DIR-AF		HC	46.1	62.6	1.0	83.0	0.0	17.1	5.0				0.07	0.0	T		hargrave 2014-03-16 22:52:43	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2c
PI2c-9a	PI2c-9	PI2c-9a:LP-DIR-AF		HC	248.2	69.5	1.0	83.0	-1.0	17.1	5.0				0.07	0.0	T		hargrave 2014-03-16 22:52:43	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g	i			Slate Islands	PI2c
PI2m-1b	PI2m-1	PI2m-1b:LP-DIR-T		LT	31.5	86.7	3.0	5.0	0.0	38.5	7.3				398.0	273.0	K		hargrave 2014-08-22 14:01:46	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-1b	PI2m-1	PI2m-1b:LP-DIR-T		hem	236.3	39.7	3.0	5.0	-1.0	12.6	9.9				943.0	873.0	K		hargrave 2014-08-22 14:01:46	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-1b	PI2m-1	PI2m-1b:LP-DIR-T		HT	210.8	33.6	3.0	16.0	-1.0	3.8	2.6				848.0	473.0	K		hargrave 2014-08-22 14:01:46	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-1b	PI2m-1	PI2m-1b:LP-DIR-T		hem	122.1	47.0	3.0	5.0	0.0	12.6	9.9				943.0	873.0	K		hargrave 2014-08-22 14:01:46	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-1b	PI2m-1	PI2m-1b:LP-DIR-T		HT	90.7	46.8	3.0	16.0	0.0	3.8	2.6				848.0	473.0	K		hargrave 2014-08-22 14:01:46	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-1b	PI2m-1	PI2m-1b:LP-DIR-T		LT	176.5	70.9	3.0	5.0	-1.0	38.5	7.3				398.0	273.0	K		hargrave 2014-08-22 14:01:46	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-5b	PI2m-5	PI2m-5b:LP-DIR-T		LT	11.5	33.7	3.0	5.0	0.0	56.3	14.4				398.0	273.0	K		hargrave 2014-08-22 15:04:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-5b	PI2m-5	PI2m-5b:LP-DIR-T		HT	81.6	36.1	3.0	16.0	0.0	3.7	4.7				848.0	473.0	K		hargrave 2014-08-22 15:04:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-5b	PI2m-5	PI2m-5b:LP-DIR-T		LT	308.3	49.6	3.0	5.0	-1.0	56.3	14.4				398.0	273.0	K		hargrave 2014-08-22 15:04:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-5b	PI2m-5	PI2m-5b:LP-DIR-T		HT	46.5	53.3	3.0	16.0	-1.0	3.7	4.7				848.0	473.0	K		hargrave 2014-08-22 15:04:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-5b	PI2m-5	PI2m-5b:LP-DIR-T		hem	36.6	29.8	3.0	5.0	-1.0	19.0	9.1				943.0	873.0	K		hargrave 2014-08-22 15:04:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-5b	PI2m-5	PI2m-5b:LP-DIR-T		hem	81.0	11.5	3.0	5.0	0.0	19.0	9.1				943.0	873.0	K		hargrave 2014-08-22 15:04:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-6b	PI2m-6	PI2m-6b:LP-DIR-T		HT	312.4	64.0	3.0	16.0	-1.0	4.6	1.8				848.0	473.0	K		hargrave 2014-08-22 14:04:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-6b	PI2m-6	PI2m-6b:LP-DIR-T		LT	175.7	53.7	3.0	6.0	-1.0	51.8	15.6				423.0	273.0	K		hargrave 2014-08-22 14:04:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-6b	PI2m-6	PI2m-6b:LP-DIR-T		hem	313.4	67.5	3.0	5.0	-1.0	19.0	6.7				943.0	873.0	K		hargrave 2014-08-22 14:04:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-6b	PI2m-6	PI2m-6b:LP-DIR-T		HT	33.2	52.4	3.0	16.0	0.0	4.6	1.8				848.0	473.0	K		hargrave 2014-08-22 14:04:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-6b	PI2m-6	PI2m-6b:LP-DIR-T		hem	35.8	55.5	3.0	5.0	0.0	19.0	6.7				943.0	873.0	K		hargrave 2014-08-22 14:04:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-6b	PI2m-6	PI2m-6b:LP-DIR-T		LT	238.3	68.6	3.0	6.0	0.0	51.8	15.6				423.0	273.0	K		hargrave 2014-08-22 14:04:44	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-7b	PI2m-7	PI2m-7b:LP-DIR-T		LT	203.5	71.0	3.0	6.0	-1.0	49.7	11.1				448.0	323.0	K		hargrave 2014-08-22 14:06:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-7b	PI2m-7	PI2m-7b:LP-DIR-T		HT	121.4	39.0	3.0	14.0	-1.0	21.9	1.8				823.0	498.0	K		hargrave 2014-08-22 14:06:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-7b	PI2m-7	PI2m-7b:LP-DIR-T		hem	70.5	48.3	3.0	5.0	0.0	53.1	12.1				943.0	873.0	K		hargrave 2014-08-22 14:06:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-7b	PI2m-7	PI2m-7b:LP-DIR-T		LT	323.8	76.4	3.0	6.0	0.0	49.7	11.1				448.0	323.0	K		hargrave 2014-08-22 14:06:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-7b	PI2m-7	PI2m-7b:LP-DIR-T		HT	91.4	48.3	3.0	14.0	0.0	21.9	1.8				823.0	498.0	K		hargrave 2014-08-22 14:06:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-7b	PI2m-7	PI2m-7b:LP-DIR-T		hem	107.0	48.2	3.0	5.0	-1.0	53.1	12.1				943.0	873.0	K		hargrave 2014-08-22 14:06:15	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-8b	PI2m-8	PI2m-8b:LP-DIR-T		HT	91.2	46.0	3.0	16.0	0.0	2.6	2.4				848.0	473.0	K		hargrave 2014-08-22 14:07:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-8b	PI2m-8	PI2m-8b:LP-DIR-T		hem	76.6	41.1	3.0	5.0	0.0	36.0	4.5				943.0	873.0	K		hargrave 2014-08-22 14:07:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-8b	PI2m-8	PI2m-8b:LP-DIR-T		LT	7.2	54.0	3.0	6.0	0.0	49.6	16.8				423.0	273.0	K		hargrave 2014-08-22 14:07:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI2m
PI2m-8b	PI2m-8	PI2m-8b:LP-DIR-T		hem	123.7	49.8	3.0	5.0	-1.0	36.0	4.5				943.0	873.0	K		hargrave 2014-08-22 14:07:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-8b	PI2m-8	PI2m-8b:LP-DIR-T		LT	205.9	56.8	3.0	6.0	-1.0	49.6	16.8				423.0	273.0	K		hargrave 2014-08-22 14:07:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI2m-8b	PI2m-8	PI2m-8b:LP-DIR-T		HT	129.4	38.9	3.0	16.0	-1.0	2.6	2.4				848.0	473.0	K		hargrave 2014-08-22 14:07:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI2m
PI31-10b	PI31-10	PI31-10b:LP-DIR-T		LT	179.3	21.1	2.0	6.0	0.0	14.2	13.1				548.0	423.0	K		hargrave 2014-10-10 19:47:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-10b	PI31-10	PI31-10b:LP-DIR-T		HT	139.8	21.9	2.0	13.0	0.0	26.4	13.7				853.0	623.0	K		hargrave 2014-10-10 19:47:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-10b	PI31-10	PI31-10b:LP-DIR-T		LT	103.9	47.8	2.0	6.0	-1.0	14.2	13.1				548.0	423.0	K		hargrave 2014-10-10 19:47:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-10b	PI31-10	PI31-10b:LP-DIR-T		HT	143.2	82.6	2.0	13.0	-1.0	26.4	13.7				853.0	623.0	K		hargrave 2014-10-10 19:47:48	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-12b	PI31-12	PI31-12b:LP-DIR-T		LT	154.8	47.5	2.0	7.0	-1.0	14.3	9.6				448.0	298.0	K		hargrave 2014-10-10 19:49:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-12b	PI31-12	PI31-12b:LP-DIR-T		HT	173.7	27.4	2.0	13.0	-1.0	2.2	3.3				853.0	623.0	K		hargrave 2014-10-10 19:49:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-12b	PI31-12	PI31-12b:LP-DIR-T		LT	26.4	73.1	2.0	7.0	0.0	14.3	9.6				448.0	298.0	K		hargrave 2014-10-10 19:49:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-12b	PI31-12	PI31-12b:LP-DIR-T		HT	108.4	68.8	2.0	13.0	0.0	2.2	3.3				853.0	623.0	K		hargrave 2014-10-10 19:49:26	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-13b	PI31-13	PI31-13b:LP-DIR-T		LT	350.3	78.4	2.0	11.0	0.0	10.3	2.8				548.0	298.0	K		hargrave 2014-10-10 19:51:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-13b	PI31-13	PI31-13b:LP-DIR-T		HT	157.2	19.4	2.0	9.0	-1.0	20.4	9.6				853.0	723.0	K		hargrave 2014-10-10 19:51:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-13b	PI31-13	PI31-13b:LP-DIR-T		LT	160.6	58.5	2.0	11.0	-1.0	10.3	2.8				548.0	298.0	K		hargrave 2014-10-10 19:51:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-13b	PI31-13	PI31-13b:LP-DIR-T		HT	75.3	51.3	2.0	9.0	0.0	20.4	9.6				853.0	723.0	K		hargrave 2014-10-10 19:51:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-14b	PI31-14	PI31-14b:LP-DIR-T		LT	358.7	73.7	2.0	10.0	0.0	12.5	3.5				523.0	298.0	K		hargrave 2014-10-10 19:53:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-14b	PI31-14	PI31-14b:LP-DIR-T		HT	151.0	19.3	2.0	10.0	-1.0	4.3	6.7				853.0	698.0	K		hargrave 2014-10-10 19:53:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-14b	PI31-14	PI31-14b:LP-DIR-T		LT	154.5	55.4	2.0	10.0	-1.0	12.5	3.5				523.0	298.0	K		hargrave 2014-10-10 19:53:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-14b	PI31-14	PI31-14b:LP-DIR-T		HT	70.6	51.6	2.0	10.0	0.0	4.3	6.7				853.0	698.0	K		hargrave 2014-10-10 19:53:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-16b	PI31-16	PI31-16b:LP-DIR-T		HT	354.0	2.0	1.0	24.0	-1.0	5.0	7.2				853.0	298.0	K		hargrave 2014-10-10 19:54:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-16b	PI31-16	PI31-16b:LP-DIR-T		HT	334.9	-12.9	1.0	24.0	0.0	5.0	7.2				853.0	298.0	K		hargrave 2014-10-10 19:54:50	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-17b	PI31-17	PI31-17b:LP-DIR-T		HT	75.6	31.8	2.0	13.0	0.0	15.5	6.6				773.0	473.0	K		hargrave 2014-10-10 19:56:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-17b	PI31-17	PI31-17b:LP-DIR-T		HT	309.5	80.8	2.0	13.0	-1.0	15.5	6.6				773.0	473.0	K		hargrave 2014-10-10 19:56:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-17b	PI31-17	PI31-17b:LP-DIR-T		LT	335.1	63.7	2.0	6.0	0.0	51.9	5.4				423.0	298.0	K		hargrave 2014-10-10 19:56:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-17b	PI31-17	PI31-17b:LP-DIR-T		LT	207.8	26.0	2.0	6.0	-1.0	51.9	5.4				423.0	298.0	K		hargrave 2014-10-10 19:56:22	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-18b	PI31-18	PI31-18b:LP-DIR-T		LT	233.3	62.8	2.0	5.0	-1.0	50.3	6.7				398.0	298.0	K		hargrave 2014-10-10 19:57:54	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-18b	PI31-18	PI31-18b:LP-DIR-T		HT	84.3	8.2	2.0	13.0	-1.0	16.4	20.7				853.0	573.0	K		hargrave 2014-10-10 19:57:54	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-18b	PI31-18	PI31-18b:LP-DIR-T		LT	12.9	54.5	2.0	5.0	0.0	50.3	6.7				398.0	298.0	K		hargrave 2014-10-10 19:57:54	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-18b	PI31-18	PI31-18b:LP-DIR-T		HT	132.1	1.6	2.0	13.0	0.0	16.4	20.7				853.0	573.0	K		hargrave 2014-10-10 19:57:54	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-19b	PI31-19	PI31-19b:LP-DIR-T		HT	169.2	3.0	2.0	12.0	-1.0	30.7	41.9				773.0	498.0	K		hargrave 2014-10-11 13:41:52	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-19b	PI31-19	PI31-19b:LP-DIR-T		LT	118.3	73.8	2.0	6.0	-1.0	46.4	7.0				423.0	298.0	K		hargrave 2014-10-11 13:41:52	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI31
PI31-19b	PI31-19	PI31-19b:LP-DIR-T		HT	123.4	37.2	2.0	12.0	0.0	30.7	41.9				773.0	498.0	K		hargrave 2014-10-11 13:41:52	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-19b	PI31-19	PI31-19b:LP-DIR-T		LT	346.1	59.6	2.0	6.0	0.0	46.4	7.0				423.0	298.0	K		hargrave 2014-10-11 13:41:52	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
PI31-1b	PI31-1	PI31-1b:LP-DIR-T		LT	332.1	55.3	3.0	4.0	0.0	60.5	25.8				373.0	298.0	K		hargrave 2014-10-10 19:34:25	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI31
