tab 	er_locations
location_type	er_citation_names	continent_ocean	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	10.1130/G37927.1:This study	North America	48.69098	272.942158	Slate Islands	Central uplift of impact crater	48.62924	273.044394
>>>>>>>>>>
tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_lat	sample_bed_dip	er_location_name	sample_declination_correction	sample_height	magic_method_codes	sample_type	sample_azimuth	sample_lon	sample_class
0	10.1130/G37927.1:This study	-5.7	133.8	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	423	PI15-6a	273	3.18E-07	6.19E-09	1.23E-08	1.48E-08	PI15-6a:LP-DIR-T	6	PI15	1	3.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-6.2	133.3	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	448	PI15-6a	273	3.14E-07	5.84E-09	7.76E-09	1.06E-08	PI15-6a:LP-DIR-T	7	PI15	1	2.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-6.6	132.2	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	473	PI15-6a	273	3.09E-07	5.97E-09	1.02E-08	1.37E-08	PI15-6a:LP-DIR-T	8	PI15	1	3.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-7.3	132.4	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	498	PI15-6a	273	3.00E-07	7.38E-09	8.44E-09	1.18E-08	PI15-6a:LP-DIR-T	9	PI15	1	3.1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-7.8	132.3	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	523	PI15-6a	273	2.92E-07	7.07E-09	8.56E-09	1.25E-08	PI15-6a:LP-DIR-T	10	PI15	1	3.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-8.1	132.4	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	548	PI15-6a	273	2.85E-07	6.97E-09	1.03E-08	1.47E-08	PI15-6a:LP-DIR-T	11	PI15	1	3.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-9	130.9	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	573	PI15-6a	273	2.68E-07	6.11E-09	1.02E-08	1.36E-08	PI15-6a:LP-DIR-T	12	PI15	1	3.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-9.6	130.5	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	598	PI15-6a	273	2.57E-07	5.82E-09	8.93E-09	1.30E-08	PI15-6a:LP-DIR-T	13	PI15	1	3.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-10.4	131.7	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	623	PI15-6a	273	2.37E-07	5.39E-09	1.55E-08	2.03E-08	PI15-6a:LP-DIR-T	14	PI15	1	6.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-11.9	128.1	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	648	PI15-6a	273	2.16E-07	4.61E-09	4.27E-09	8.22E-09	PI15-6a:LP-DIR-T	15	PI15	1	2.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-12.9	127.5	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	673	PI15-6a	273	1.96E-07	3.57E-09	2.96E-09	7.03E-09	PI15-6a:LP-DIR-T	16	PI15	1	2.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	25.3	143.3	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	698	PI15-6a	273	2.86E-07	4.87E-09	1.36E-08	1.11E-08	PI15-6a:LP-DIR-T	17	PI15	1	3.4	b	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-15.3	125.0	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	723	PI15-6a	273	1.69E-07	3.57E-09	7.68E-09	1.40E-08	PI15-6a:LP-DIR-T	18	PI15	1	5.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-19.3	120.5	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	748	PI15-6a	273	1.34E-07	2.24E-09	1.20E-09	5.87E-09	PI15-6a:LP-DIR-T	19	PI15	1	2.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-23.1	117.3	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	773	PI15-6a	273	1.12E-07	1.91E-09	1.06E-09	2.78E-09	PI15-6a:LP-DIR-T	20	PI15	1	1.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-29.5	108.7	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	798	PI15-6a	273	8.59E-08	1.48E-09	1.30E-09	2.47E-09	PI15-6a:LP-DIR-T	21	PI15	1	1.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-45.1	92.1	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	823	PI15-6a	273	5.75E-08	9.79E-10	1.70E-09	2.49E-09	PI15-6a:LP-DIR-T	22	PI15	1	2.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-55.1	48.2	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	848	PI15-6a	273	3.84E-08	5.93E-10	1.96E-09	1.40E-09	PI15-6a:LP-DIR-T	23	PI15	1	3.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	24.7	162.8	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	873	PI15-6a	273	3.23E-09	5.19E-10	5.16E-10	1.78E-10	PI15-6a:LP-DIR-T	24	PI15	1	10.5	b	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	17.2	160.9	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	873	PI15-6a	273	2.99E-09	4.24E-10	3.82E-10	1.30E-10	PI15-6a:LP-DIR-T	25	PI15	1	9.5	b	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-6.6	227.8	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	898	PI15-6a	273	9.21E-09	5.21E-10	4.75E-10	2.94E-10	PI15-6a:LP-DIR-T	26	PI15	1	3.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	45.4	160.7	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	923	PI15-6a	273	5.46E-09	7.75E-10	4.39E-10	4.69E-10	PI15-6a:LP-DIR-T	27	PI15	1	4.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	40.1	132.9	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	273	PI15-6a	273	9.61E-09	9.86E-10	4.94E-10	3.41E-10	PI15-6a:LP-DIR-T	28	PI15	1	4.7	g	LT-NO:LP-DIR-T
0	10.1130/G37927.1:This study	-49.9	103.5	0	pmagpy-3.2.1	u	PI15-6		Slate Islands	943	PI15-6a	273	5.42E-09	7.82E-10	2.85E-10	3.24E-10	PI15-6a:LP-DIR-T	29	PI15	1	7.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.9	146.8	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	273	PI15-7a	273	5.20E-07	4.92E-09	1.35E-08	7.16E-09	PI15-7a:LP-DIR-T	1	PI15	1	1.8	g	LT-NO:LP-DIR-T
0	10.1130/G37927.1:This study	23.7	146.5	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	323	PI15-7a	273	5.17E-07	3.53E-09	6.05E-09	3.62E-09	PI15-7a:LP-DIR-T	2	PI15	1	0.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.5	147.5	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	348	PI15-7a	273	5.13E-07	3.38E-09	2.20E-08	1.37E-08	PI15-7a:LP-DIR-T	3	PI15	1	2.9	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.5	146.1	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	373	PI15-7a	273	5.09E-07	3.55E-09	9.58E-09	5.90E-09	PI15-7a:LP-DIR-T	4	PI15	1	1.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.3	146.9	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	398	PI15-7a	273	5.02E-07	3.48E-09	2.69E-09	1.93E-09	PI15-7a:LP-DIR-T	5	PI15	1	0.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.3	145.0	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	423	PI15-7a	273	4.95E-07	3.35E-09	2.54E-08	1.52E-08	PI15-7a:LP-DIR-T	6	PI15	1	3.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23	145.1	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	448	PI15-7a	273	4.91E-07	3.29E-09	8.14E-09	5.52E-09	PI15-7a:LP-DIR-T	7	PI15	1	1.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23	143.6	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	473	PI15-7a	273	4.82E-07	3.46E-09	1.31E-08	9.49E-09	PI15-7a:LP-DIR-T	8	PI15	1	2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	22.7	143.2	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	498	PI15-7a	273	4.69E-07	3.34E-09	2.87E-09	1.91E-09	PI15-7a:LP-DIR-T	9	PI15	1	0.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	22.7	144.9	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	523	PI15-7a	273	4.59E-07	2.67E-09	1.08E-08	9.26E-09	PI15-7a:LP-DIR-T	10	PI15	1	1.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	22.7	143.8	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	548	PI15-7a	273	4.46E-07	2.90E-09	4.95E-09	5.03E-09	PI15-7a:LP-DIR-T	11	PI15	1	1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	22.7	143.3	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	573	PI15-7a	273	4.22E-07	2.96E-09	2.50E-09	3.12E-09	PI15-7a:LP-DIR-T	12	PI15	1	0.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	22.9	142.8	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	598	PI15-7a	273	4.06E-07	2.22E-09	3.42E-09	3.19E-09	PI15-7a:LP-DIR-T	13	PI15	1	0.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	22.9	140.7	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	623	PI15-7a	273	3.78E-07	4.09E-09	3.08E-08	2.75E-08	PI15-7a:LP-DIR-T	14	PI15	1	6.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23	141.2	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	648	PI15-7a	273	3.46E-07	3.50E-09	4.16E-09	4.90E-09	PI15-7a:LP-DIR-T	15	PI15	1	1.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.1	142.5	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	673	PI15-7a	273	3.14E-07	3.47E-09	6.41E-09	7.88E-09	PI15-7a:LP-DIR-T	16	PI15	1	1.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-15.5	128.0	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	698	PI15-7a	273	1.69E-07	3.39E-09	9.51E-09	1.50E-08	PI15-7a:LP-DIR-T	17	PI15	1	6	b	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.5	139.8	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	723	PI15-7a	273	2.72E-07	2.82E-09	8.14E-09	8.46E-09	PI15-7a:LP-DIR-T	18	PI15	1	2.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	23.7	140.3	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	748	PI15-7a	273	2.21E-07	1.40E-09	1.56E-09	1.20E-09	PI15-7a:LP-DIR-T	19	PI15	1	0.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	24	139.6	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	773	PI15-7a	273	1.87E-07	1.70E-09	5.00E-09	4.12E-09	PI15-7a:LP-DIR-T	20	PI15	1	1.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	24.9	139.2	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	798	PI15-7a	273	1.41E-07	1.71E-09	2.27E-09	2.52E-09	PI15-7a:LP-DIR-T	21	PI15	1	1.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	27.5	140.3	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	823	PI15-7a	273	8.29E-08	8.90E-10	2.24E-09	2.18E-09	PI15-7a:LP-DIR-T	22	PI15	1	2.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	30.8	138.7	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	848	PI15-7a	273	2.37E-08	5.87E-10	4.92E-10	4.39E-10	PI15-7a:LP-DIR-T	23	PI15	1	1.9	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	47.6	60.4	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	873	PI15-7a	273	1.19E-08	5.18E-10	1.25E-10	1.47E-10	PI15-7a:LP-DIR-T	24	PI15	1	1.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	37.1	212.0	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	898	PI15-7a	273	9.69E-09	6.11E-10	3.36E-10	3.80E-10	PI15-7a:LP-DIR-T	25	PI15	1	3.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-39.4	159.2	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	923	PI15-7a	273	8.04E-09	7.32E-10	5.70E-10	3.03E-10	PI15-7a:LP-DIR-T	26	PI15	1	6.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	28.8	195.5	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	273	PI15-7a	273	7.71E-09	1.19E-09	4.17E-10	5.54E-10	PI15-7a:LP-DIR-T	27	PI15	1	7.6	g	LT-NO:LP-DIR-T
0	10.1130/G37927.1:This study	29.7	53.1	0	pmagpy-3.2.1	u	PI15-7		Slate Islands	943	PI15-7a	273	7.60E-09	8.18E-10	2.67E-10	3.03E-10	PI15-7a:LP-DIR-T	28	PI15	1	6.1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	21.3	139.9	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	273	PI15-8a	273	6.10E-07	5.98E-09	4.32E-08	3.06E-08	PI15-8a:LP-DIR-T	1	PI15	1	5	g	LT-NO:LP-DIR-T
0	10.1130/G37927.1:This study	21.2	139.3	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	323	PI15-8a	273	6.11E-07	5.49E-09	3.23E-08	2.56E-08	PI15-8a:LP-DIR-T	2	PI15	1	3.9	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	21	138.0	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	348	PI15-8a	273	6.06E-07	5.35E-09	3.33E-08	2.76E-08	PI15-8a:LP-DIR-T	3	PI15	1	4.1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	20.8	138.9	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	373	PI15-8a	273	6.01E-07	5.38E-09	2.92E-08	2.31E-08	PI15-8a:LP-DIR-T	4	PI15	1	3.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	20.6	139.2	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	398	PI15-8a	273	5.94E-07	5.34E-09	3.26E-08	2.60E-08	PI15-8a:LP-DIR-T	5	PI15	1	4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	20.5	139.1	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	423	PI15-8a	273	5.87E-07	5.12E-09	2.59E-08	1.95E-08	PI15-8a:LP-DIR-T	6	PI15	1	3.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	20.3	135.6	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	448	PI15-8a	273	5.80E-07	5.39E-09	3.19E-08	2.87E-08	PI15-8a:LP-DIR-T	7	PI15	1	4.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	20.1	138.0	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	473	PI15-8a	273	5.71E-07	5.14E-09	2.65E-08	2.20E-08	PI15-8a:LP-DIR-T	8	PI15	1	3.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	19.9	137.5	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	498	PI15-8a	273	5.58E-07	3.19E-09	2.63E-08	2.33E-08	PI15-8a:LP-DIR-T	9	PI15	1	3.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	19.2	137.0	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	523	PI15-8a	273	5.45E-07	5.35E-09	2.76E-08	2.79E-08	PI15-8a:LP-DIR-T	10	PI15	1	4.1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	19.6	137.3	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	548	PI15-8a	273	5.34E-07	4.40E-09	1.83E-08	1.47E-08	PI15-8a:LP-DIR-T	11	PI15	1	2.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	19.6	136.2	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	573	PI15-8a	273	5.06E-07	3.19E-09	1.69E-08	1.47E-08	PI15-8a:LP-DIR-T	12	PI15	1	2.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	19.3	135.6	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	598	PI15-8a	273	4.90E-07	2.87E-09	2.24E-08	2.18E-08	PI15-8a:LP-DIR-T	13	PI15	1	3.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	19.4	134.7	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	623	PI15-8a	273	4.62E-07	2.77E-09	2.40E-08	2.39E-08	PI15-8a:LP-DIR-T	14	PI15	1	4.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	19.3	135.0	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	648	PI15-8a	273	4.24E-07	2.75E-09	2.02E-08	1.93E-08	PI15-8a:LP-DIR-T	15	PI15	1	3.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	18.9	134.4	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	673	PI15-8a	273	3.90E-07	3.04E-09	1.64E-08	1.44E-08	PI15-8a:LP-DIR-T	16	PI15	1	3.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	18.9	135.8	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	698	PI15-8a	273	3.41E-07	2.95E-09	1.59E-08	1.57E-08	PI15-8a:LP-DIR-T	17	PI15	1	3.5	b	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	18.9	134.5	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	723	PI15-8a	273	3.38E-07	2.30E-09	1.62E-08	1.50E-08	PI15-8a:LP-DIR-T	18	PI15	1	3.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	18.3	131.4	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	748	PI15-8a	273	2.80E-07	2.30E-09	1.22E-08	1.25E-08	PI15-8a:LP-DIR-T	19	PI15	1	3.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	18.1	134.8	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	773	PI15-8a	273	2.39E-07	2.46E-09	6.20E-09	5.40E-09	PI15-8a:LP-DIR-T	20	PI15	1	2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	17.3	131.9	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	798	PI15-8a	273	1.85E-07	1.65E-09	5.54E-09	5.05E-09	PI15-8a:LP-DIR-T	21	PI15	1	2.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	16	131.2	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	823	PI15-8a	273	1.14E-07	1.00E-09	4.51E-09	4.36E-09	PI15-8a:LP-DIR-T	22	PI15	1	3.1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	5.9	128.5	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	848	PI15-8a	273	1.93E-08	3.77E-10	9.34E-10	1.11E-09	PI15-8a:LP-DIR-T	23	PI15	1	4.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-62.1	224.8	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	873	PI15-8a	273	6.16E-09	6.32E-10	1.68E-10	1.97E-10	PI15-8a:LP-DIR-T	24	PI15	1	3.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	26.5	246.1	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	898	PI15-8a	273	4.20E-09	9.13E-10	6.23E-10	4.39E-10	PI15-8a:LP-DIR-T	25	PI15	1	15.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	1.3	136.8	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	923	PI15-8a	273	1.00E-08	8.51E-10	8.95E-10	6.07E-10	PI15-8a:LP-DIR-T	26	PI15	1	7.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	78.5	5.1	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	273	PI15-8a	273	9.08E-09	1.29E-09	4.10E-10	5.48E-10	PI15-8a:LP-DIR-T	27	PI15	1	5.5	g	LT-NO:LP-DIR-T
0	10.1130/G37927.1:This study	8	88.6	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	943	PI15-8a	273	3.28E-09	1.28E-09	5.22E-10	3.86E-10	PI15-8a:LP-DIR-T	28	PI15	1	21.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	-48	71.1	0	pmagpy-3.2.1	u	PI15-8		Slate Islands	943	PI15-8a	273	3.05E-09	6.72E-10	3.58E-09	5.58E-09	PI15-8a:LP-DIR-T	29	PI15	1	53.7	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	38.5	211.4	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	273	PI2m-1b	273	1.13E-06	6.22E-09	1.26E-08	6.60E-09	PI2m-1b:LP-DIR-T	1	PI2m	1	0.8	g	LT-NO:LP-DIR-T
0	10.1130/G37927.1:This study	37.8	211.8	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	323	PI2m-1b	273	1.12E-06	6.27E-09	3.42E-09	3.98E-09	PI2m-1b:LP-DIR-T	2	PI2m	1	0.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	37	211.8	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	348	PI2m-1b	273	1.10E-06	8.79E-09	4.22E-08	2.69E-08	PI2m-1b:LP-DIR-T	3	PI2m	1	2.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	36.2	211.9	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	373	PI2m-1b	273	1.08E-06	9.11E-09	2.24E-08	1.27E-08	PI2m-1b:LP-DIR-T	4	PI2m	1	1.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	35.7	212.8	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	398	PI2m-1b	273	1.06E-06	8.97E-09	3.08E-08	1.96E-08	PI2m-1b:LP-DIR-T	5	PI2m	1	2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	35.4	212.6	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	423	PI2m-1b	273	1.04E-06	8.65E-09	2.65E-08	1.78E-08	PI2m-1b:LP-DIR-T	6	PI2m	1	1.8	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	34.7	214.3	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	448	PI2m-1b	273	1.02E-06	8.00E-09	3.50E-08	2.31E-08	PI2m-1b:LP-DIR-T	7	PI2m	1	2.4	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	34	213.0	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	473	PI2m-1b	273	9.80E-07	1.11E-08	3.61E-09	4.52E-09	PI2m-1b:LP-DIR-T	8	PI2m	1	0.6	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	31.7	212.8	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	498	PI2m-1b	273	9.29E-07	4.84E-09	1.52E-08	5.46E-09	PI2m-1b:LP-DIR-T	9	PI2m	1	1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	33.7	214.0	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	523	PI2m-1b	273	9.21E-07	6.49E-09	8.45E-08	5.63E-08	PI2m-1b:LP-DIR-T	10	PI2m	1	6.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	33.2	213.3	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	548	PI2m-1b	273	8.69E-07	9.41E-09	6.75E-08	3.81E-08	PI2m-1b:LP-DIR-T	11	PI2m	1	5.1	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	33.5	213.6	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	573	PI2m-1b	273	8.21E-07	6.24E-09	2.97E-08	2.04E-08	PI2m-1b:LP-DIR-T	12	PI2m	1	2.5	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	32.8	215.3	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	598	PI2m-1b	273	7.90E-07	5.96E-09	2.53E-08	1.54E-08	PI2m-1b:LP-DIR-T	13	PI2m	1	2.2	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	32.5	214.4	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	623	PI2m-1b	273	7.23E-07	5.54E-09	1.37E-08	7.55E-09	PI2m-1b:LP-DIR-T	14	PI2m	1	1.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	32.4	215.9	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	648	PI2m-1b	273	6.69E-07	4.99E-09	2.22E-08	1.47E-08	PI2m-1b:LP-DIR-T	15	PI2m	1	2.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	32.2	215.5	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	673	PI2m-1b	273	5.99E-07	4.45E-09	1.12E-08	6.71E-09	PI2m-1b:LP-DIR-T	16	PI2m	1	1.3	g	LT-T-Z:LP-DIR-T
0	10.1130/G37927.1:This study	32	216.3	0	pmagpy-3.2.1	u	PI2m-1		Slate Islands	698	PI2m-1b	273	5.29E-07	3.95E-09	2.09E-08	1.41E-08	PI2m-1b:LP-DIR-T	17	PI2m	1	2.7	g	LT-T-Z:LP-DIR-T
